,sci.23199.x,sci.23018.x,sci.22999.x,sci.23161.x,sci.23248.x,sci.23230.x,sci.22941.x,sci.23140.x,sci.23023.x,sci.23033.x,sci.23042.x,sci.23112.x,sci.23138.x,sci.23218.x,sci.23165.x,sci.23324.x,sci.23194.x,sci.23243.x,sci.23219.x,sci.23270.x,sci.23628.x,sci.23661.x,sci.23669.x,sci.23688.x,sci.23153.x,sci.23808.x,sci.23398.x,sci.23638.x,sci.23543.x,sci.23817.x,sci.23290.x,sci.23714.x,sci.23198.x,sci.23217.x,sci.23484.x,sci.23237.x,sci.23582.x,sci.23220.x,sci.23277.x,sci.23279.x,sci.23303.x,sci.23310.x,sci.23321.x,sci.23329.x,sci.23358.x,sci.23359.x,sci.23379.x,sci.23493.x,sci.23453.x,sci.23475.x,sci.23479.x,sci.23687.x,sci.23496.x,sci.23684.x,sci.23527.x,sci.23529.x,sci.23542.x,sci.23547.x,sci.23556.x,sci.23750.x,sci.23567.x,sci.23572.x,sci.23584.x,sci.23585.x,sci.23617.x,sci.23618.x,sci.23621.x,sci.23644.x,sci.23646.x,sci.23650.x,sci.23758.x,sci.23740.x,sci.23754.x,sci.23763.x,sci.23774.x,sci.23811.x
1,0.190229785182431,0.0570075576948485,0.0460501344207021,0.116519364684947,-0.060388555656378,0.0747672491399547,-0.555953137500552,0.0605804833253278,0.33788758003257,0.23968713233934,0.0484196729724174,-0.084641510520025,-0.270931500279939,0.167447518271457,0.420006477333569,0.0743348083542666,-0.0915160496168122,-0.152187153343337,0.191874075684567,0.323825214991908,-0.00473500058893618,0.050290762164504,-0.031868671171005,-0.419609889234853,0.213706834647319,-0.0134064115453152,-0.355682277900879,-0.281467484197387,0.0359584389817003,-0.0165555282805448,-0.146562884338087,-0.0786660420508601,-0.293711228399608,-0.340642478207635,-0.177918649487429,-0.229672756511965,-0.406943013148398,-0.215369206297289,-0.349600180196887,0.0374961002490099,-0.115635836413853,-0.0768933733350465,-0.389017454004671,-0.243300988239402,0.300377784758917,0.128420372060937,0.201790594523496,0.14832195710404,-0.0224557639006928,-0.23927023391018,0.00258771979963258,-0.247851348522464,-0.00513756826359724,0.562606999903333,-0.0771624005870431,-0.0621303865204686,-0.174358417813476,-0.26045136977121,0.389636609474495,-0.240535398244042,-0.0215920670985926,-0.158847249201194,0.516607486504391,-0.270390737731887,0.0134585702902645,-0.212096704304616,-0.107979095715869,-0.0637487813512901,0.291107811439099,-0.221220273992489,0.281542492064085,-0.161984348990912,0.0233562174471562,0.394935913192653,-0.322049216950586,0.0243730033649726
2,-0.0667671888280265,-0.0622746071125672,0.0518955397094227,0.0583582055295233,-0.0116946775851244,-0.0248422541354139,-0.184715538857776,0.0876348100602511,0.255017056102004,-0.00703238229716623,-0.103036461433594,-0.00261490211577929,-0.0313093306805315,0.0894126103959105,-0.0436863813857434,0.0722926395283315,0.0864133173843868,-0.0182202061707819,0.106536952252245,-0.207092617110418,0.048321898775422,0.0773641785725918,-0.0484225463836701,-0.0334566782473405,-0.153449061564223,-0.024842651498028,0.0336173760304118,0.0102803491745317,0.0110807566881926,0.0927369460258001,0.0322105534313129,-0.0165667803333482,-0.0299761791100941,-0.0202837102260075,-0.0416538716144207,0.0771142374882982,0.0764248133527664,-0.00853318115450907,0.189982306496276,0.0566788716496477,-0.00763232037199379,-0.0117588119110465,0.066022654839827,-0.13695851307744,-0.0217364679433009,-0.140278477718574,-0.102184913351493,0.00385610831921831,0.015635366707719,0.0481345423028553,0.00171674774095357,0.062716717098972,-0.0987346137729215,-0.0194627590651956,-0.0610694063038826,0.0999796743937177,-0.031113828274375,0.101260374099089,-0.142891534269155,-5.93840012467424e-06,0.118168550693331,0.0646791718414219,0.106896168055427,-0.147271662364813,0.0971476710427467,-0.127128556728862,-0.0348045322345011,-0.0361575519356455,0.317089070056709,0.000714956854446901,-0.0858596677121931,-0.139870783676468,-0.229868250065042,-0.136805131108383,0.061003845814463,-0.0680534516099955
3,0.113862275965496,0.442588674141158,-0.11312227344329,-0.0977875448444845,-0.162108539670565,0.0116247187354139,-0.325965861916458,-0.394002484015156,0.422938282240734,-0.587829068899143,0.209132866823266,0.236153299628955,0.08349136236747,-0.00755121661335447,-0.427460517396348,-0.116320228554639,-0.0195229573139826,-0.188295165420196,-0.0439548666192724,0.216575103217532,-0.384740107827784,0.0139422956161097,0.12136958998365,-0.157564291215042,0.164990917907908,-0.0720081626630878,-0.271372853339907,-0.0155743724846048,-0.0132024964614779,0.101648019432099,-0.344973612280992,-0.241000922904007,0.218059686512467,-0.482358577334872,0.0177978397800857,-0.164658769056659,0.127567216821067,-0.133146454945917,-0.0710385060671631,-0.162683053068948,0.043795638736655,-0.400758354844983,0.253579867100596,0.365732000329948,-0.423298599981164,0.528943630526332,0.0402745325491887,-0.0585226554205626,-0.15724703779859,-0.0322689488764342,-0.113260766761625,0.0961937010800233,-0.0284162213533671,-0.130244196288107,-0.18414850057311,-0.409518413122973,-0.129406626931916,0.145594735475795,0.290701567339084,-0.0471847911133568,-0.285307599554831,0.208440400231587,-0.306086681494554,-0.168303115994362,-0.243851119462708,0.126415139510683,0.212861611304448,0.0726976283429941,-0.650235459693695,-0.122509313953921,0.342348796596849,0.252867063751453,-0.262210127264113,-0.0907567210537321,0.0734846608568843,-0.190523057200471
4,-0.246286615182001,-0.272258760637365,-0.179557030968646,0.357369934833983,-0.294172427917148,-0.148763206468191,0.0819839791180643,-0.714300759119659,-0.235045828161447,-0.0654303599793159,-0.0981985523021151,0.00654794966694838,-0.145424887583753,-0.100876077051662,-0.577693838948749,-0.103614120075939,-0.0655260442785514,-0.176611344836883,-0.101708612236463,-0.683828172163989,0.0774369303680703,0.0358477905960919,-0.150611467291031,0.0633607067916497,-0.0730204965708079,-0.0848092929253339,-0.123360251742955,-0.10549182222162,-0.174613996426431,-0.231063153214038,0.208634825281344,0.0154940227382047,-0.297485721677171,0.233729463931266,-0.233169434519003,-0.0534452881391787,-0.0643410310341735,0.022200919644446,0.106991929428508,-0.0584012441508629,-0.160802254066872,-0.0384048612396928,-0.0682722654480623,-0.0563853313507306,-0.41229412285319,-0.448852067677334,-0.0501274146178251,-0.285223001806346,-0.0298243512603874,-0.403779038035756,-0.0599313751241073,-0.301596793504751,-0.209950780604263,-0.516549118293702,-0.151331144071605,-0.00200884369117898,-0.0275540981434839,-0.430212439060451,-0.164010540442092,-0.0755148308671176,-0.1355939391982,-0.330130914695653,-0.691312810681964,-0.105656202940819,-0.262213953753948,-0.614259144103602,-0.289369321439884,-0.244144750767123,0.26139612925722,0.00841420240930208,-0.512999803262232,-0.0603525496036481,-0.120744880897185,-0.432763202558874,-0.313017409760851,-0.251108817628387
5,-0.0146494861328563,0.0143094836040708,0.00980990956593255,-0.00755920531766927,0.00156949784139872,-0.00369310975875849,0.0448877815421148,-0.00962616346060171,0.0537437512176154,-0.022524762738799,-0.00993997595159477,-0.0219884244399811,0.0111162963321935,-0.00686282497126128,0.0758736872959949,-0.0331544349910746,-0.00928494173649453,0.0254484798008323,-0.0563019969192251,0.0494560644883475,-0.00439808452571921,-0.0134214131203616,0.0108804956288393,-0.0305625203495157,0.0431520570129174,-0.0118391106121123,0.0329993751013185,0.00812203505386663,0.0210953825627091,0.0169342080267938,0.0741883678819311,0.00282590921355376,-0.0279749029182332,-0.0407716466987988,0.00832979936368805,-0.00908355355759669,0.0661797616166027,-0.00146297376614238,-0.0166135435107925,0.0246966422136955,-0.00798637124730379,0.029520144608099,0.060673060858666,-0.00580141403299867,-0.031841811462872,0.0445417980444581,-0.0017787606510462,0.0556902713319913,0.0141403558602666,-0.00189919867960275,0.0085616164369753,0.0103321483694112,0.0320406326464156,0.0934870230922763,0.0156354168700483,0.00271478567862328,0.0170791633820893,-0.0212628927481848,-0.010835421660535,0.0102642176047991,-0.0123251599366149,0.0560312607744619,0.0556592617335105,-0.00321158992616884,0.00615670012692934,-0.0131196792744697,-0.00541629107958158,0.00713232945681021,0.042302138504743,-0.0181698304757469,0.0200591277256859,-0.0167747469665654,-0.0162652371967702,-0.00780031365641893,0.025703292756139,0.00641651875150395
6,0.102998543699368,-0.271134396404257,0.018383132749835,0.177843946916307,-0.0260640052667542,0.215896233936556,0.117796695521765,-0.35061919281076,-0.145184025624227,0.175613622503542,-0.0564485932667793,0.191750547902712,0.0880325024338301,-0.203168118387753,0.0934216088263866,0.0466295184324051,-0.0650265135869307,0.192196323320708,-0.227327553988062,0.0574059944301752,-0.230725867888887,0.013975166473705,0.0915704829834754,-0.0497783891104598,0.00611191967190467,-0.0366030479615301,-0.0582384973558553,0.109871155947268,0.441354388201865,-0.0450740834939576,-0.299889805510558,-0.110600247659909,-0.0262562097326953,0.0171029033797435,0.0310756470174549,0.0261601046403797,0.251848455594754,-0.0356517226944891,0.0347090785048172,-0.130780269260934,0.164259375249721,0.233049903592681,0.516827929507798,-0.363655952802959,-0.224322911884947,0.17840333717298,-0.0826553393136007,-0.300292884906376,-0.0361501806618844,-0.0201882365875059,0.0542118254082731,-0.0455972183148491,-0.112700313021961,0.104686122067495,0.0322560111153331,0.099628452592864,-0.0892232901151104,-0.0744707289604634,0.516324261178375,0.0415408762501601,0.140084742760162,-0.137247631128837,-0.169642333379783,-0.0130648033008443,0.0583850359285625,0.144376778481157,0.0243081104037971,0.15218436124862,0.296017852368767,0.0678166595938595,-0.441807764923831,-0.217360565624334,-0.233497491023504,0.0217558290373533,0.193769563188765,-0.187652818125042
7,-0.0962960032808881,0.027944754526491,-0.0478218745734964,-0.0572548943200918,0.0587048503628173,-0.0333277886417973,-0.0123794792133025,-0.266933353367823,0.158605095162375,0.206081744750538,0.0128441341605587,-0.0851163192784909,0.0113169755556277,0.100815423757374,-0.0733875484097712,0.00507875921736478,0.032696808737687,-0.00275751506132704,-0.187268422676376,-0.177147753390295,0.202918470805133,0.0557076794976634,-0.0087020602930682,0.12302719239293,-0.0611006539786532,-0.00736802879284374,0.0407150261338944,-0.106660663361017,0.0239709319749692,-0.00351486764987742,0.122782771280021,0.084741723351618,0.0177261876995886,-0.0103667918377824,0.0852103405909795,0.082995489414677,-0.0751484131879779,0.0672716382427142,0.168307064196942,-0.0376623474942895,-0.0109287022061553,-0.171671515568336,0.0412746127804193,-0.177238980988775,0.045327097619687,-0.148121455275834,0.0151111399827846,0.214416590764489,-0.0485310400560195,-0.0100602757132671,0.0777313987910694,-0.125253880696489,0.139101323117546,0.0624327026535319,0.129584821511965,0.050311911302665,0.120391059051949,-0.169599530253804,-0.139751753434163,-0.0168583670116916,0.0783157718039738,-0.127046589070392,0.127218498096677,-0.126519448465968,0.0451997232369038,0.0280216955387939,-0.0530317450206489,-0.126501375073816,-0.0247420667320272,-0.0181349509440054,-0.163821638910456,-0.134955849731056,-0.0051545116050096,0.0286523708611154,-0.0400581477515392,0.0928274147451917
8,-0.130767780997228,-0.472686022929126,-0.254833467747584,-0.283487824290002,-0.278215802730632,-0.253004151667385,0.0811564577236562,-0.29297145369017,-0.0677984181444917,-0.221252232354039,-0.414887598330716,-0.163118114089007,-0.0577957576356415,-0.217578745136313,-0.344283042301385,0.13331302343596,0.0208518164946507,0.0263849424869152,-0.774315664794182,-0.189462869107532,0.108308286475346,-0.142249821442012,-0.134891207992571,-0.0676268958330791,-0.0292617959727926,0.0256276408530445,0.00588649482390362,-0.0770851261481153,-0.343800406083156,-0.222778474635769,-0.141245190760881,-0.265539446305686,-0.156434104016148,-0.326204360961118,-0.149390969103769,0.0624253024478777,0.34515686107337,-0.23503244205437,-0.287193219251998,-0.272289224464827,-0.239329305672636,-0.187911511058773,0.0763813990898668,0.0538867073828705,-0.258040245818855,-0.616636888506733,-0.0072847340984521,-0.00721275598562715,-0.0721645798394671,-0.162845516129798,-0.0509478824974153,-0.0778531479264493,-0.281692521696735,-0.215610143750551,-0.344048807144862,-0.043527245355008,-0.311492034699705,-0.272038357769894,-0.454553664294082,-0.197578018466239,-0.0659882451794054,0.140941171946192,-0.326793279754455,-0.0145047513944751,-0.266072926637655,-0.251533577564403,-0.28730876709482,-0.161884531751124,-0.594332096501658,-0.177078039354019,-0.463821994907197,-0.570772281869773,-0.114437172356621,0.462034001808948,-0.209217951324475,-0.496987058978186
9,-0.00420792904360555,-0.00262628444338948,-0.00124338087160492,-0.00613063460015448,0.0042910978948473,0.0134377714169175,0.00694439296351817,0.0179495802796383,-0.00514223687091025,-0.00176989146919786,-0.0111296081008133,-0.00508022394108099,0.00997215775612361,-0.0139168378928689,-0.0159772314533221,0.00806788847601041,-0.00668844623677589,-0.000929202342592807,-0.00884066565892549,0.0069136658361253,-0.00101125139102783,-0.00654842195541695,0.00631852454886956,0.0114707781660105,0.00874408843321496,-0.0141612836187233,0.0120455532084984,-0.00870480604607269,0.00949560794401228,-0.00926144954396677,0.00413822916635173,-0.0102712800794255,0.000761304152941793,-0.00568689424968909,-0.020396808145224,0.00221766181156023,0.00501078816475683,-0.00278472468572802,0.00219400446289973,-0.0301756529522063,0.00374701950656809,-0.00952631230322933,0.0046313056020228,-0.00115308374798212,-0.00307193444673085,-0.0119065727204104,-0.0268749500065277,0.0137213243958173,0.0175927900813987,0.000684881977967687,0.00240893690986487,0.0283726789890647,0.0117965365050153,-0.00790732281578684,-0.00250620993994777,0.000125017464504587,-0.00179316790305597,0.020092099071487,0.00673631190413204,0.00134318858930151,0.00846038308839412,-0.00881191928850504,-0.0279058070390784,0.0231985354679463,0.00453836746910342,-0.00700338659539279,-0.0134827473840641,-0.005426246947573,-0.00682374717458518,-0.0124272070723184,-0.012630107690392,0.00963903506427259,0.00392689763398519,0.00741469577287029,0.00130550544973057,-0.000542583975893983
10,-0.0435632251355082,-0.353788017359618,-0.433870628548219,-0.339680866113126,-0.341981409840502,-0.589831878302599,-0.230538365739044,-0.455239198862146,-0.169535655705731,-0.140230538392478,-0.36459264799896,-0.294733208117549,0.238845101139585,-0.692192296687986,0.0306179467163001,-1.17889805533808,-0.44603869351316,-0.610495696811172,-0.203082034097115,0.28464254138031,-0.377915331939766,-0.181668837922156,-0.117976547692955,-0.715163188012173,-0.192583529647332,-0.0160792278654467,-0.0673219854347886,-0.246317035746024,-0.531975832756068,-0.311943514237743,-0.406533138821923,-0.52710908791145,-0.180852100465534,-0.408507021246544,-0.39614601859671,-0.423042301696954,-0.336690033689644,-0.439422398402478,-0.35311405860123,0.149066529287738,-0.734050392053248,-0.879658201477533,-0.405305987786214,-0.730876061938333,-0.0375032497209794,-0.0553391598929988,-0.989289868648316,-0.540844470852797,-0.368606810355722,-0.227666072112138,-0.200032800735497,-1.0890064152669,-0.403165029024737,-0.497445520285865,-0.0657739131127365,0.392289500445898,-0.671191679228228,-0.729137938779541,-0.116411635423343,-0.269954548422878,-0.412368661792555,-0.402570939731915,0.131135593697348,-0.993462567082814,-0.409098584547232,-0.205367455551582,-0.45197429388643,-0.146205111215814,-0.231022754802051,-0.296693498298783,0.0134484173262673,-0.374920828407716,-0.137554189583957,-1.05692992372676,-0.209623150870479,-0.271813919204096
